Item Code,Item Description,Serial Number,Delivery Number,Shipment Date,Customer Number,Customer Name,Stat Group 1,Stat Group 2
SV-1215,Relocation Fee - Dining,KSK9298,SD-2209484,7/11/2022,C005693,Canteen Dining- CPCC-Central Campus,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9300,SD-2210460,7/25/2022,C007375,Canteen Dining- MontCo,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9301,SD-2210460,7/25/2022,C007375,Canteen Dining- MontCo,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9302,SD-2210510,7/26/2022,C006008,Aramark-BD Demos,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9305,SD-2210665,7/28/2022,C006331,Canteen Dining- Miami Dade_31172,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9310,SD-2210660,7/28/2022,C006331,Canteen Dining- Miami Dade_31172,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9311,SD-2210660,7/28/2022,C006331,Canteen Dining- Miami Dade_31172,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9312,SD-2210820,8/1/2022,C006331,Canteen Dining- Miami Dade_31172,CANTN,CDIN
SV-1215,Relocation Fee - Dining,KSK9312,SD-2211355,8/9/2022,C007467,Canteen Dining - SCF - Brad_60397,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9312-2,SD-2210697,7/29/2022,C007467,Canteen Dining - SCF - Brad_60397,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9313,SD-2210820,8/1/2022,C006331,Canteen Dining- Miami Dade_31172,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9313-2,SD-2210697,7/29/2022,C007467,Canteen Dining - SCF - Brad_60397,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9314,SD-2210820,8/1/2022,C006331,Canteen Dining- Miami Dade_31172,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9314-2,SD-2210697,7/29/2022,C007467,Canteen Dining - SCF - Brad_60397,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9315,SD-2210820,8/1/2022,C006331,Canteen Dining- Miami Dade_31172,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9315-2,SD-2210697,7/29/2022,C007467,Canteen Dining - SCF - Brad_60397,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9316,SD-2210820,8/1/2022,C006331,Canteen Dining- Miami Dade_31172,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9316-2,SD-2210697,7/29/2022,C007467,Canteen Dining - SCF - Brad_60397,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9317,SD-2210666,7/28/2022,C006366,Aramark Corrections_Williamson Cty,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9318,SD-2211428,8/10/2022,C005034,Eurest - Santa Rosa (2),CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9320,SD-2210699,7/29/2022,C007466,Canteen Dining - SCF - Venice,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9328,SD-2211082,8/4/2022,C007503,Canteen Dining PBSC Lake Worth60495,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9329,SD-2211082,8/4/2022,C007503,Canteen Dining PBSC Lake Worth60495,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9330,SD-2211082,8/4/2022,C007503,Canteen Dining PBSC Lake Worth60495,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9331,SD-2211082,8/4/2022,C007503,Canteen Dining PBSC Lake Worth60495,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9335,SD-2211430,8/10/2022,C006424,Eurest - Fossil HQ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9336,SD-2211430,8/10/2022,C006424,Eurest - Fossil HQ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9337,SD-2211430,8/10/2022,C006424,Eurest - Fossil HQ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9338,SD-2211430,8/10/2022,C006424,Eurest - Fossil HQ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9340,365002208SDL00000004,8/11/2022,EMPLOY,Employee Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9340,365002208SDL00000004,8/11/2022,EMPLOY,Employee Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9341,SD-2211867,8/17/2022,C005476,Canteen Dining- Hyster Yale Plant,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9342,SD-2211867,8/17/2022,C005476,Canteen Dining- Hyster Yale Plant,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9343,SD-2211867,8/17/2022,C005476,Canteen Dining- Hyster Yale Plant,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9344,SD-2211774,8/16/2022,C000348,Be's Vending Service Inc.,CANTN,CFG
RT-2000,365 POS System w/MSR,KSK9346,SD-2211924,8/17/2022,C007361,Eurest - Badger Meter,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9347,SD-2211983,8/18/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9348,SD-2211982,8/18/2022,C006520,Aramark-BD_Exelon-110404400,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9349,SD-2211982,8/18/2022,C006520,Aramark-BD_Exelon-110404400,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9350,SD-2211997,8/18/2022,EMPLOY,Employee Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9352,SD-2212429,8/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9353,SD-2212429,8/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9354,SD-2212429,8/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9355,SD-2212459,8/25/2022,C007593,Canteen Dining-Harley Davidson PTO,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9356,SD-2212459,8/25/2022,C007593,Canteen Dining-Harley Davidson PTO,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9357,SD-2212461,8/25/2022,C007592,Canteen Dining-Harley Davidson PDC,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9358,SD-2212461,8/25/2022,C007592,Canteen Dining-Harley Davidson PDC,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9359,SD-2212457,8/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9360,SD-2212457,8/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9361,SD-2212456,8/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9362,SD-2212456,8/25/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9363,SD-2212479,8/25/2022,C006568,Eurest Dining - MedPro,CANTN,EUR
SV-1215,Relocation Fee - Dining,KSK9363,SD-2300597,1/12/2023,C008253,Eurest-Defense Supply Center,CANTN,EUR
SV-1215,Relocation Fee - Dining,KSK9363A,SD-2300597,1/12/2023,C008253,Eurest-Defense Supply Center,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9365,SD-2212588,8/29/2022,C006571,Origins Wine Bar ,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9365_1,SD-2212586,8/29/2022,C005303,Eurest - Pactiv,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9370,SD-2212564,8/29/2022,C000278,Five Star Food Service - Chattanoog,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9371,SD-2213008,9/6/2022,C007493,Canteen Dining- Harley Davidson,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9372,SD-2213008,9/6/2022,C007493,Canteen Dining- Harley Davidson,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9373,SD-2212684,8/30/2022,C006488,Aramark-BD_DOW Chemical-000007106,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9376,SD-2212587,8/29/2022,C007597,Eurest - McGough,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9377,SD-2212587,8/29/2022,C007597,Eurest - McGough,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9381,SD-2212682,8/30/2022,C007412,Canteen- Milwaukee Tool Red Tag,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9383,SD-2212683,8/30/2022,C007369,Canteen- Milwaukee Tool Red Zone,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9384,SD-2212895,9/1/2022,C007385,Aramark-BD_Kawasaki-000019927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9385,SD-2212894,9/1/2022,C007385,Aramark-BD_Kawasaki-000019927,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9386,SD-2212855,9/1/2022,C005034,Eurest - Santa Rosa (2),CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9387,SD-2212855,9/1/2022,C005034,Eurest - Santa Rosa (2),CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9388,SD-2213023,9/6/2022,C005548,Eurest - Sulzer Turbo ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9389,SD-2213023,9/6/2022,C005548,Eurest - Sulzer Turbo ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9390,SD-2213023,9/6/2022,C005548,Eurest - Sulzer Turbo ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9391,SD-2214813,10/5/2022,C000116,AVI Food Systems Inc.,AVI,AVI
RT-2000,365 POS System w/MSR,KSK9392,SD-2213024,9/6/2022,C007670,Canteen Dining-Cardinal Glass_61026,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9393,SD-2213007,9/6/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
SV-0215,Relocation Fee,KSK9393,SD-2301128,1/20/2023,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9394,SD-2213075,9/7/2022,C007361,Eurest - Badger Meter,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9395,SD-2213144,9/8/2022,C006464,"Eurest - Delta Faucet, IN",CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9396,SD-2213145,9/8/2022,C005687,Eurest - Netrality,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9397,SD-2213146,9/8/2022,C004640,Eurest - Chicago,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9402,SD-2214011,9/21/2022,C007734,Canteen Dining-Nuclear Generation,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9403,SD-2214011,9/21/2022,C007734,Canteen Dining-Nuclear Generation,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9404,SD-2214007,9/21/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9406,SD-2214007,9/21/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9407,SD-2214007,9/21/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9408,SD-2214007,9/21/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
SV-1215,Relocation Fee - Dining,KSK9408,SD-2216039,10/26/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9409,SD-2214007,9/21/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9410,SD-2213820,9/20/2022,C005761,Eurest - CalPERS ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9411,SD-2214287,9/27/2022,C005959,Eurest - Beckman Coulter Chaska,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9412,SD-2214287,9/27/2022,C005959,Eurest - Beckman Coulter Chaska,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9413,SD-2214253,9/27/2022,C007663,Canteen Din-Lake Michigan College,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9414,SD-2214345,9/28/2022,C007371,Canteen Dining-Indiana Packers,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9415,SD-2214345,9/28/2022,C007371,Canteen Dining-Indiana Packers,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9416,SD-2214345,9/28/2022,C007371,Canteen Dining-Indiana Packers,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9417,SD-2214345,9/28/2022,C007371,Canteen Dining-Indiana Packers,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9418,SD-2214345,9/28/2022,C007371,Canteen Dining-Indiana Packers,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9419,SD-2214745,10/4/2022,C000195,Five Star Food Service - Cincinnati,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9420,SD-2214745,10/4/2022,C000195,Five Star Food Service - Cincinnati,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9421,SD-2214745,10/4/2022,C000195,Five Star Food Service - Cincinnati,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9422,SD-2214745,10/4/2022,C000195,Five Star Food Service - Cincinnati,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9423,SD-2214745,10/4/2022,C000195,Five Star Food Service - Cincinnati,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9424,SD-2214820,10/5/2022,C007599,Aramark-BD_Bausch&Lomb_110578400,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9426,SD-2214820,10/5/2022,C007599,Aramark-BD_Bausch&Lomb_110578400,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9427,SD-2214748,10/4/2022,C005706,Eurest - Micron,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9428,365002210SDL00000003,10/4/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9428,365002210SDL00000003,10/4/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9432,SD-2215274,10/12/2022,C007375,Canteen Dining- MontCo,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9433,SD-2215182,10/11/2022,C007619,Aramark-BD_NissanTechCtr_110297900,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9434,SD-2215182,10/11/2022,C007619,Aramark-BD_NissanTechCtr_110297900,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9435,SD-2215182,10/11/2022,C007619,Aramark-BD_NissanTechCtr_110297900,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9436,SD-2215181,10/11/2022,C003665,Eurest-American Family Insur,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9437,SD-2215183,10/11/2022,C007867,Sodexo-Stanley-Black&Decker,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9438,SD-2215183,10/11/2022,C007867,Sodexo-Stanley-Black&Decker,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9439,SD-2215273,10/12/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9442,SD-2215696,10/20/2022,C005782,Eurest - Thermo Fisher San Jose,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9443,SD-2215696,10/20/2022,C005782,Eurest - Thermo Fisher San Jose,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9444,SD-2216359,11/1/2022,C006599,Western Dakota Technical College,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9452,SD-2216718,11/8/2022,C007413,Canteen- Milwaukee Tool Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9453,SD-2216718,11/8/2022,C007413,Canteen- Milwaukee Tool Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9454,SD-2216718,11/8/2022,C007413,Canteen- Milwaukee Tool Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9455,SD-2216718,11/8/2022,C007413,Canteen- Milwaukee Tool Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9456,SD-2216718,11/8/2022,C007413,Canteen- Milwaukee Tool Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9457,SD-2216718,11/8/2022,C007413,Canteen- Milwaukee Tool Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9458,SD-2216718,11/8/2022,C007413,Canteen- Milwaukee Tool Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9459,SD-2216718,11/8/2022,C007413,Canteen- Milwaukee Tool Red Beacon,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9460,SD-2216991,11/11/2022,C007881,Canteen- BMW Mfg_Unit 61288,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9461,SD-2216990,11/11/2022,C007881,Canteen- BMW Mfg_Unit 61288,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9462,SD-2216992,11/11/2022,C007881,Canteen- BMW Mfg_Unit 61288,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9463,SD-2216992,11/11/2022,C007881,Canteen- BMW Mfg_Unit 61288,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9465,SD-2217177,11/16/2022,C007881,Canteen- BMW Mfg_Unit 61288,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9466,SD-2216926,11/10/2022,C006651,Eurest - IQVIA Durham,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9466-1,SD-2217304,11/17/2022,C007881,Canteen- BMW Mfg_Unit 61288,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9467,SD-2217304,11/17/2022,C007881,Canteen- BMW Mfg_Unit 61288,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK9469,SD-2217998,12/1/2022,C007946,Sodexo-Daikin,SODEX,OTR
SV-0215,Relocation Fee,KSK9469,SD-2219408,12/28/2022,C007946,Sodexo-Daikin,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9470,SD-2217998,12/1/2022,C007946,Sodexo-Daikin,SODEX,OTR
SV-0215,Relocation Fee,KSK9470,SD-2219408,12/28/2022,C007946,Sodexo-Daikin,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9471,SD-2217998,12/1/2022,C007946,Sodexo-Daikin,SODEX,OTR
SV-0215,Relocation Fee,KSK9471,SD-2219408,12/28/2022,C007946,Sodexo-Daikin,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9472,SD-2217998,12/1/2022,C007946,Sodexo-Daikin,SODEX,OTR
SV-0215,Relocation Fee,KSK9472,SD-2219408,12/28/2022,C007946,Sodexo-Daikin,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9473,SD-2217998,12/1/2022,C007946,Sodexo-Daikin,SODEX,OTR
SV-0215,Relocation Fee,KSK9473,SD-2219408,12/28/2022,C007946,Sodexo-Daikin,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9474,SD-2217998,12/1/2022,C007946,Sodexo-Daikin,SODEX,OTR
SV-0215,Relocation Fee,KSK9474,SD-2300083,1/4/2023,C007946,Sodexo-Daikin,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9475,SD-2217998,12/1/2022,C007946,Sodexo-Daikin,SODEX,OTR
SV-0215,Relocation Fee,KSK9475,SD-2219408,12/28/2022,C007946,Sodexo-Daikin,SODEX,OTR
RT-2000,365 POS System w/MSR,KSK9479,SD-2218086,12/2/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9480,SD-2218086,12/2/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9481,SD-2218086,12/2/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9482,SD-2218086,12/2/2022,C005582,Eurest - Tesla Austin,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9483,SD-2218149,12/5/2022,C001910,Aramark-BD_LockheedMartin-110095400,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9484,SD-2218222,12/5/2022,C003700,Five Star Food Service - Clarksvi,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9486,SD-2218470,12/8/2022,C003739,Canteen Treat America KC / Lenexa,CANTN,TREAT
RT-2000,365 POS System w/MSR,KSK9487,SD-2218470,12/8/2022,C003739,Canteen Treat America KC / Lenexa,CANTN,TREAT
RT-2000,365 POS System w/MSR,KSK9488,SD-2218470,12/8/2022,C003739,Canteen Treat America KC / Lenexa,CANTN,TREAT
RT-2000,365 POS System w/MSR,KSK9489,SD-2301786,2/1/2023,C002404,US Coast Guard NAFA,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK-9489,365002212SDL00000003,12/14/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK-9489,365002212SDL00000003,12/14/2022,TRADE,Trade Show Customer for Loans,INTER, 
RT-2000,365 POS System w/MSR,KSK9492,SD-2300541,1/11/2023,C007376,Eurest - Pilgrim's Pride MN,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9493,SD-2300541,1/11/2023,C007376,Eurest - Pilgrim's Pride MN,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9495,SD-2300189,1/5/2023,C008257,Canteen Dining-LinkBelt,CANTN,CDIN
RT-2000,365 POS System w/MSR,KSK9496,SD-2300537,1/11/2023,C008161,S&C Electric,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9497,SD-2300537,1/11/2023,C008161,S&C Electric,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9498,SD-2300537,1/11/2023,C008161,S&C Electric,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9499,SD-2300537,1/11/2023,C008161,S&C Electric,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9500,SD-2300537,1/11/2023,C008161,S&C Electric,INDEP,OTR
RT-2000,365 POS System w/MSR,KSK9501,SD-2300483,1/10/2023,C007554,Aramark Corrections_Hillsborough Co,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9502,SD-2300546,1/11/2023,C000195,Five Star Food Service - Cincinnati,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9503,SD-2300719,1/13/2023,C008103,Aramark-BD_LockheedOsw-000021241,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9504,SD-2300719,1/13/2023,C008103,Aramark-BD_LockheedOsw-000021241,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9505,SD-2300719,1/13/2023,C008103,Aramark-BD_LockheedOsw-000021241,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9506,SD-2300675,1/12/2023,C008102,Aramark-BD_LockheedSyra-000021240,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9507,SD-2300675,1/12/2023,C008102,Aramark-BD_LockheedSyra-000021240,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9508,SD-2300677,1/12/2023,C008102,Aramark-BD_LockheedSyra-000021240,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9509,SD-2300677,1/12/2023,C008102,Aramark-BD_LockheedSyra-000021240,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9510,SD-2300678,1/12/2023,C008102,Aramark-BD_LockheedSyra-000021240,ARAMA,OTR
RT-2000,365 POS System w/MSR,KSK9511,SD-2300679,1/12/2023,C003556,"Eurest - Sandy, UT",CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9512,SD-2300883,1/17/2023,C004938,Five Star Food Service - Dothan,FIVES,CFG
SV-0216,Relocation Fee - CFG ,KSK9512,SD-2301762,2/1/2023,C000251,Five Star Food Service - Decatur,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9513,SD-2301090,1/19/2023,C004938,Five Star Food Service - Dothan,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9514,SD-2301090,1/19/2023,C004938,Five Star Food Service - Dothan,FIVES,CFG
RT-2000,365 POS System w/MSR,KSK9515,SD-2301217,1/23/2023,C008239,Eurest-Sealed Air Iowa Park,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9516,SD-2301217,1/23/2023,C008239,Eurest-Sealed Air Iowa Park,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9517,SD-2301217,1/23/2023,C008239,Eurest-Sealed Air Iowa Park,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9518,SD-2301218,1/23/2023,C007602,Eurest - Makino,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9519,SD-2301218,1/23/2023,C007602,Eurest - Makino,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9520,SD-2302019,2/6/2023,C009182,Eurest-Qorvo Greensboro,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9521,SD-2301841,2/1/2023,C006239,Eurest - Ortho Clinical Diag-Indigo,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9522,SD-2301841,2/1/2023,C006239,Eurest - Ortho Clinical Diag-Indigo,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9523,SD-2301913,2/2/2023,C008275,Eurest-Ineos La Porte,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9524,SD-2301944,2/3/2023,C008230,Eurest - Ineos Choc Bayou,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9525,SD-2301942,2/3/2023,C008013,Eurest-Baker Hughes CTI,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9526,SD-2302019,2/6/2023,C009182,Eurest-Qorvo Greensboro,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9527,SD-2302115,2/7/2023,C009192,Eurest -Alrig USA-Southfield,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9528,SD-2216630,11/7/2022,C005721,Eurest - Tetra Pak ,CANTN,EUR
RT-2000,365 POS System w/MSR,KSK9530,SD-2302115,2/7/2023,C009192,Eurest -Alrig USA-Southfield,CANTN,EUR
RT-2000,365 POS System w/MSR,KSKKSK9464,SD-2217217,11/16/2022,C007881,Canteen- BMW Mfg_Unit 61288,CANTN,CNC
RT-2000,365 POS System w/MSR,KSK-NA1,SD-2218629,12/12/2022,EMPLOY,Employee Loans,INTER, 
RT-2000,365 POS System w/MSR,RT-KSK8901,SD-2112611,11/11/2021,C005244,Cummins-COB,FIVES,CFG
RT-2000,365 POS System w/MSR,RT-KSK8902,SD-2112611,11/11/2021,C005244,Cummins-COB,FIVES,CFG
RT-2000,365 POS System w/MSR,RT-KSK8976,SD-2112852,11/18/2021,C005413,Canteen Dining- Walmart Winter Have,CANTN,CDIN
RT-2000,365 POS System w/MSR,RT-KSK8978,SD-2112611,11/11/2021,C005244,Cummins-COB,FIVES,CFG
RT-2000,365 POS System w/MSR,RT-KSK8986,SD-2112611,11/11/2021,C005244,Cummins-COB,FIVES,CFG
